id,gt,ans1,ans2,correct
ProntoQA_186,B,C,C,False
ProntoQA_187,A,A,C,True
ProntoQA_188,A,A,C,True
ProntoQA_189,B,C,B,True
ProntoQA_19,B,C,B,True
ProntoQA_190,B,C,B,True
ProntoQA_191,B,C,B,True
ProntoQA_192,B,C,B,True
ProntoQA_193,B,C,C,False
ProntoQA_194,B,C,B,True
ProntoQA_195,B,C,B,True
ProntoQA_196,B,C,B,True
ProntoQA_197,B,C,B,True
ProntoQA_198,B,C,B,True
ProntoQA_199,B,A,C,False
ProntoQA_2,A,A,C,True
ProntoQA_20,B,C,B,True
ProntoQA_200,A,A,C,True
ProntoQA_201,B,C,B,True
ProntoQA_202,B,C,B,True
ProntoQA_203,A,A,C,True
ProntoQA_204,B,C,B,True
ProntoQA_205,B,C,B,True
ProntoQA_206,A,A,C,True
ProntoQA_207,B,C,B,True
ProntoQA_208,B,C,B,True
ProntoQA_209,A,A,C,True
ProntoQA_21,A,A,C,True
ProntoQA_210,B,C,B,True
ProntoQA_211,A,A,C,True
ProntoQA_212,A,A,C,True
ProntoQA_213,A,A,C,True
ProntoQA_214,A,C,C,False
ProntoQA_215,B,C,B,True
ProntoQA_216,A,A,C,True
ProntoQA_217,A,A,C,True
ProntoQA_218,A,A,C,True
ProntoQA_219,A,A,C,True
ProntoQA_22,B,C,B,True
ProntoQA_220,B,C,B,True
ProntoQA_221,B,C,B,True
ProntoQA_222,A,A,C,True
ProntoQA_223,B,C,B,True
ProntoQA_224,B,C,B,True
ProntoQA_225,A,A,C,True
ProntoQA_226,B,C,B,True
ProntoQA_227,B,C,B,True
ProntoQA_228,B,C,B,True
ProntoQA_229,A,A,C,True
ProntoQA_23,A,A,C,True
ProntoQA_230,A,A,C,True
ProntoQA_231,B,C,B,True
ProntoQA_232,B,C,B,True
ProntoQA_233,A,A,C,True
ProntoQA_234,A,A,C,True
ProntoQA_235,B,C,B,True
ProntoQA_236,A,A,C,True
ProntoQA_237,B,C,B,True
ProntoQA_238,A,C,C,False
ProntoQA_239,B,C,C,False
ProntoQA_24,A,A,C,True
ProntoQA_240,A,A,C,True
ProntoQA_241,B,A,B,False
ProntoQA_242,A,A,C,True
ProntoQA_243,B,C,B,True
ProntoQA_244,A,A,C,True
ProntoQA_245,A,A,C,True
ProntoQA_246,A,A,C,True
ProntoQA_247,A,A,B,False
ProntoQA_248,A,C,C,False
ProntoQA_249,B,C,B,True
ProntoQA_25,A,A,C,True
ProntoQA_250,A,A,C,True
ProntoQA_251,B,C,B,True
ProntoQA_252,A,A,C,True
ProntoQA_253,A,A,C,True
ProntoQA_254,B,C,B,True
ProntoQA_255,B,C,B,True
ProntoQA_256,B,C,B,True
ProntoQA_257,A,A,C,True
ProntoQA_258,B,C,B,True
ProntoQA_259,B,C,B,True
ProntoQA_26,A,A,C,True
ProntoQA_260,A,A,C,True
ProntoQA_261,A,A,C,True
ProntoQA_262,A,A,C,True
ProntoQA_263,B,C,B,True
ProntoQA_264,A,A,C,True
ProntoQA_265,B,C,C,False
ProntoQA_266,A,A,C,True
ProntoQA_267,B,C,C,False
ProntoQA_268,B,C,C,False
ProntoQA_269,B,C,B,True
ProntoQA_27,A,A,C,True
ProntoQA_270,B,C,C,False
ProntoQA_271,A,A,C,True
ProntoQA_272,A,A,C,True
ProntoQA_273,A,A,C,True
ProntoQA_274,A,A,C,True
ProntoQA_275,A,A,B,False
ProntoQA_276,B,C,B,True
ProntoQA_277,A,A,C,True
ProntoQA_278,B,C,B,True
ProntoQA_279,A,A,C,True
ProntoQA_28,B,C,B,True
ProntoQA_280,B,C,B,True
ProntoQA_281,A,A,C,True
ProntoQA_282,A,A,C,True
ProntoQA_283,A,C,C,False
ProntoQA_284,A,A,C,True
ProntoQA_285,A,A,C,True
ProntoQA_286,A,A,C,True
ProntoQA_287,A,A,C,True
ProntoQA_288,B,A,C,False
ProntoQA_289,B,C,B,True
ProntoQA_29,B,C,B,True
ProntoQA_290,A,A,C,True
ProntoQA_291,B,C,B,True
ProntoQA_292,A,A,C,True
ProntoQA_293,A,A,C,True
ProntoQA_294,A,A,C,True
ProntoQA_295,A,A,C,True
ProntoQA_296,A,A,C,True
ProntoQA_297,A,A,C,True
ProntoQA_298,A,A,C,True
ProntoQA_299,A,A,C,True
ProntoQA_3,A,A,C,True
ProntoQA_30,A,A,C,True
ProntoQA_300,B,C,B,True
ProntoQA_301,A,A,C,True
ProntoQA_302,A,A,C,True
ProntoQA_303,B,C,B,True
ProntoQA_304,A,C,C,False
ProntoQA_305,A,A,C,True
ProntoQA_306,A,A,C,True
ProntoQA_307,B,C,B,True
ProntoQA_308,A,C,C,False
ProntoQA_309,B,C,B,True
ProntoQA_31,A,A,C,True
ProntoQA_310,A,A,C,True
ProntoQA_311,A,C,C,False
ProntoQA_312,A,A,C,True
ProntoQA_313,A,A,C,True
ProntoQA_314,A,A,C,True
ProntoQA_315,A,A,C,True
ProntoQA_316,B,C,B,True
ProntoQA_317,A,A,C,True
ProntoQA_318,A,A,C,True
ProntoQA_319,A,A,C,True
ProntoQA_32,A,A,C,True
ProntoQA_320,B,C,B,True
ProntoQA_321,A,A,C,True
ProntoQA_322,B,C,C,False
ProntoQA_323,B,C,B,True
ProntoQA_324,A,C,C,False
ProntoQA_325,A,A,C,True
ProntoQA_326,A,A,C,True
ProntoQA_327,A,A,C,True
ProntoQA_328,A,A,C,True
ProntoQA_329,B,C,B,True
ProntoQA_33,B,C,B,True
ProntoQA_330,A,A,C,True
ProntoQA_331,B,C,B,True
ProntoQA_332,A,A,C,True
ProntoQA_333,A,A,C,True
ProntoQA_334,A,C,C,False
ProntoQA_335,A,C,C,False
ProntoQA_336,B,C,B,True
ProntoQA_337,B,C,B,True
ProntoQA_338,B,C,B,True
ProntoQA_339,A,A,C,True
ProntoQA_34,B,C,B,True
ProntoQA_340,A,A,C,True
ProntoQA_341,B,C,C,False
ProntoQA_342,B,C,C,False
ProntoQA_343,B,C,C,False
ProntoQA_344,B,C,C,False
ProntoQA_345,B,C,B,True
ProntoQA_346,B,C,B,True
ProntoQA_347,B,C,B,True
ProntoQA_348,A,A,B,False
ProntoQA_349,A,C,C,False
ProntoQA_35,A,A,C,True
ProntoQA_350,B,C,B,True
ProntoQA_351,A,A,C,True
ProntoQA_352,B,A,C,False
ProntoQA_353,A,A,C,True
ProntoQA_354,B,C,B,True
ProntoQA_355,B,C,B,True
ProntoQA_356,A,A,C,True
ProntoQA_357,A,A,C,True
ProntoQA_358,A,A,C,True
ProntoQA_359,A,A,C,True
ProntoQA_36,A,A,C,True
ProntoQA_360,B,C,C,False
ProntoQA_361,B,C,B,True
ProntoQA_362,A,A,C,True
ProntoQA_363,B,C,B,True
ProntoQA_364,B,C,B,True
ProntoQA_365,A,A,C,True
ProntoQA_366,B,C,B,True
ProntoQA_367,B,C,C,False
ProntoQA_368,A,A,C,True
ProntoQA_369,A,A,C,True
ProntoQA_37,A,A,C,True
ProntoQA_370,A,A,C,True
ProntoQA_371,B,C,B,True
ProntoQA_372,B,C,B,True
ProntoQA_373,A,A,C,True
ProntoQA_374,A,A,C,True
ProntoQA_375,A,A,C,True
ProntoQA_376,A,C,C,False
ProntoQA_377,B,A,B,False
ProntoQA_378,B,C,B,True
ProntoQA_379,A,A,C,True
ProntoQA_38,A,C,C,False
ProntoQA_380,A,C,C,False
ProntoQA_381,A,A,C,True
ProntoQA_382,B,C,B,True
ProntoQA_383,A,A,C,True
ProntoQA_384,A,A,C,True
ProntoQA_385,A,A,C,True
ProntoQA_386,B,C,C,False
ProntoQA_387,A,C,C,False
ProntoQA_388,A,A,C,True
ProntoQA_389,A,A,C,True
ProntoQA_39,B,C,B,True
ProntoQA_390,B,C,B,True
ProntoQA_391,A,A,C,True
ProntoQA_392,A,A,C,True
ProntoQA_393,B,A,B,False
ProntoQA_394,A,A,C,True
ProntoQA_395,B,C,B,True
ProntoQA_396,A,A,C,True
ProntoQA_397,B,C,B,True
ProntoQA_398,B,C,C,False
ProntoQA_399,A,C,C,False
ProntoQA_4,B,C,C,False
ProntoQA_40,A,C,C,False
ProntoQA_400,A,C,C,False
ProntoQA_401,A,C,C,False
ProntoQA_402,A,A,C,True
ProntoQA_403,B,C,B,True
ProntoQA_404,B,C,B,True
ProntoQA_405,A,A,C,True
ProntoQA_406,A,A,C,True
ProntoQA_407,A,A,C,True
ProntoQA_408,B,C,B,True
ProntoQA_409,A,A,C,True
ProntoQA_41,A,A,C,True
ProntoQA_410,B,C,B,True
ProntoQA_411,A,A,C,True
ProntoQA_412,B,C,B,True
ProntoQA_413,B,C,B,True
ProntoQA_414,B,C,B,True
ProntoQA_415,B,C,B,True
ProntoQA_416,B,C,C,False
ProntoQA_417,A,C,C,False
ProntoQA_418,B,C,C,False
ProntoQA_419,A,C,C,False
ProntoQA_42,B,C,C,False
ProntoQA_420,B,C,B,True
ProntoQA_421,B,C,C,False
ProntoQA_422,B,C,B,True
ProntoQA_423,B,C,C,False
ProntoQA_424,A,C,C,False
ProntoQA_425,B,C,C,False
ProntoQA_426,B,C,B,True
ProntoQA_427,A,A,C,True
ProntoQA_428,A,A,C,True
ProntoQA_429,B,C,B,True
ProntoQA_43,A,A,C,True
ProntoQA_430,A,A,C,True
ProntoQA_431,A,A,C,True
ProntoQA_432,B,C,B,True
ProntoQA_433,B,C,B,True
ProntoQA_434,A,A,C,True
ProntoQA_435,A,C,B,False
ProntoQA_436,A,A,C,True
ProntoQA_437,B,C,B,True
ProntoQA_438,B,C,B,True
ProntoQA_439,A,C,C,False
ProntoQA_44,B,C,B,True
ProntoQA_440,A,A,C,True
ProntoQA_441,B,C,C,False
ProntoQA_442,A,A,C,True
ProntoQA_443,B,C,B,True
ProntoQA_444,A,A,C,True
ProntoQA_445,A,A,C,True
ProntoQA_446,B,C,C,False
ProntoQA_447,B,C,B,True
ProntoQA_448,B,C,B,True
ProntoQA_449,B,C,B,True
ProntoQA_45,A,A,C,True
ProntoQA_450,B,C,B,True
ProntoQA_451,B,C,B,True
ProntoQA_452,B,C,B,True
ProntoQA_453,A,C,C,False
ProntoQA_454,A,C,C,False
ProntoQA_455,B,C,B,True
ProntoQA_456,B,C,B,True
ProntoQA_457,B,C,B,True
ProntoQA_458,B,C,B,True
ProntoQA_459,A,A,C,True
ProntoQA_46,A,A,C,True
ProntoQA_460,A,A,C,True
ProntoQA_461,A,C,C,False
ProntoQA_462,A,A,C,True
ProntoQA_463,B,C,B,True
ProntoQA_464,B,C,C,False
ProntoQA_465,B,C,B,True
ProntoQA_466,B,C,B,True
ProntoQA_467,B,C,B,True
ProntoQA_468,B,C,B,True
ProntoQA_469,A,A,C,True
ProntoQA_47,B,C,B,True
ProntoQA_470,B,C,B,True
ProntoQA_471,A,A,C,True
ProntoQA_472,B,C,C,False
ProntoQA_473,A,A,C,True
ProntoQA_474,B,C,B,True
ProntoQA_475,B,C,B,True
ProntoQA_476,A,A,C,True
ProntoQA_477,A,A,C,True
ProntoQA_478,B,C,C,False
ProntoQA_479,B,C,B,True
ProntoQA_48,A,A,C,True
ProntoQA_480,A,A,C,True
ProntoQA_481,A,A,C,True
ProntoQA_482,B,C,B,True
ProntoQA_483,B,C,B,True
ProntoQA_484,A,A,C,True
ProntoQA_485,B,C,B,True
ProntoQA_486,A,A,C,True
ProntoQA_487,A,A,C,True
ProntoQA_488,A,A,C,True
ProntoQA_489,B,C,B,True
ProntoQA_49,B,C,B,True
ProntoQA_490,B,C,B,True
ProntoQA_491,B,C,B,True
ProntoQA_492,A,A,C,True
ProntoQA_493,A,A,C,True
ProntoQA_494,A,C,C,False
ProntoQA_495,A,A,C,True
ProntoQA_496,B,C,B,True
ProntoQA_497,B,C,B,True
ProntoQA_498,B,C,B,True
ProntoQA_499,B,C,B,True
ProntoQA_5,A,A,C,True
ProntoQA_50,B,C,B,True
ProntoQA_500,B,C,B,True
ProntoQA_51,B,C,B,True
ProntoQA_52,A,A,C,True
ProntoQA_53,A,C,C,False
ProntoQA_54,A,C,C,False
ProntoQA_55,A,A,C,True
ProntoQA_56,A,A,C,True
ProntoQA_57,A,A,C,True
ProntoQA_58,B,C,B,True
ProntoQA_59,A,A,C,True
ProntoQA_6,A,A,C,True
ProntoQA_60,B,C,B,True
ProntoQA_61,A,A,C,True
ProntoQA_62,A,A,C,True
ProntoQA_63,A,A,C,True
ProntoQA_64,A,A,C,True
ProntoQA_65,B,C,B,True
ProntoQA_66,B,C,B,True
ProntoQA_67,A,A,C,True
ProntoQA_68,A,C,C,False
ProntoQA_69,A,C,C,False
ProntoQA_7,B,C,B,True
ProntoQA_70,B,C,B,True
ProntoQA_71,B,C,B,True
ProntoQA_72,A,A,C,True
ProntoQA_73,B,C,C,False
ProntoQA_74,A,A,C,True
ProntoQA_75,A,C,C,False
ProntoQA_76,A,A,C,True
ProntoQA_77,B,C,B,True
ProntoQA_78,A,A,C,True
ProntoQA_79,B,C,B,True
ProntoQA_8,B,C,B,True
ProntoQA_80,A,A,C,True
ProntoQA_81,A,A,C,True
ProntoQA_82,A,A,C,True
ProntoQA_83,B,C,B,True
ProntoQA_84,B,A,C,False
ProntoQA_85,B,C,B,True
ProntoQA_86,B,C,B,True
ProntoQA_87,A,A,C,True
ProntoQA_88,A,C,C,False
ProntoQA_89,B,C,B,True
ProntoQA_9,A,A,C,True
ProntoQA_90,B,C,B,True
ProntoQA_91,B,C,B,True
ProntoQA_92,A,C,C,False
ProntoQA_93,B,C,B,True
ProntoQA_94,A,A,C,True
ProntoQA_95,B,C,C,False
ProntoQA_96,B,C,B,True
ProntoQA_97,B,C,C,False
ProntoQA_98,B,C,B,True
ProntoQA_99,B,A,B,False
