id,gt,ans1,ans2,correct
ProntoQA_190,B,A,A,False
ProntoQA_191,B,B,B,True
ProntoQA_192,B,A,A,False
ProntoQA_193,B,C,C,False
ProntoQA_194,B,A,A,False
ProntoQA_195,B,A,A,False
ProntoQA_196,B,B,B,True
ProntoQA_197,B,B,B,True
ProntoQA_198,B,B,B,True
ProntoQA_199,B,B,B,True
ProntoQA_2,A,B,B,False
ProntoQA_20,B,B,B,True
ProntoQA_200,A,A,A,True
ProntoQA_201,B,A,A,False
ProntoQA_202,B,B,B,True
ProntoQA_203,A,B,B,False
ProntoQA_204,B,B,B,True
ProntoQA_205,B,B,B,True
ProntoQA_206,A,B,B,False
ProntoQA_207,B,A,A,False
ProntoQA_208,B,B,B,True
ProntoQA_209,A,A,A,True
ProntoQA_21,A,B,B,False
ProntoQA_210,B,A,A,False
ProntoQA_211,A,A,A,True
ProntoQA_212,A,A,A,True
ProntoQA_213,A,A,A,True
ProntoQA_214,A,B,B,False
ProntoQA_215,B,A,A,False
ProntoQA_216,A,A,A,True
ProntoQA_217,A,A,A,True
ProntoQA_218,A,A,A,True
ProntoQA_219,A,A,A,True
ProntoQA_22,B,A,A,False
ProntoQA_220,B,B,B,True
ProntoQA_221,B,B,B,True
ProntoQA_222,A,A,A,True
ProntoQA_223,B,B,B,True
ProntoQA_224,B,B,B,True
ProntoQA_225,A,C,C,False
ProntoQA_226,B,B,B,True
ProntoQA_227,B,B,B,True
ProntoQA_228,B,B,B,True
ProntoQA_229,A,A,A,True
ProntoQA_23,A,A,A,True
ProntoQA_230,A,A,A,True
ProntoQA_231,B,A,A,False
ProntoQA_232,B,B,B,True
ProntoQA_233,A,A,A,True
ProntoQA_234,A,A,A,True
ProntoQA_235,B,B,B,True
ProntoQA_236,A,A,A,True
ProntoQA_237,B,B,B,True
ProntoQA_238,A,A,A,True
ProntoQA_239,B,C,C,False
ProntoQA_24,A,A,A,True
ProntoQA_240,A,A,A,True
ProntoQA_241,B,A,A,False
ProntoQA_242,A,A,A,True
ProntoQA_243,B,B,B,True
ProntoQA_244,A,A,A,True
ProntoQA_245,A,B,B,False
ProntoQA_246,A,A,A,True
ProntoQA_247,A,A,A,True
ProntoQA_248,A,B,B,False
ProntoQA_249,B,B,B,True
ProntoQA_25,A,A,A,True
ProntoQA_250,A,B,B,False
ProntoQA_251,B,B,B,True
ProntoQA_252,A,A,A,True
ProntoQA_253,A,B,B,False
ProntoQA_254,B,A,A,False
ProntoQA_255,B,B,B,True
ProntoQA_256,B,B,B,True
ProntoQA_257,A,A,A,True
ProntoQA_258,B,A,A,False
ProntoQA_259,B,A,A,False
ProntoQA_26,A,B,B,False
ProntoQA_260,A,A,A,True
ProntoQA_261,A,A,A,True
ProntoQA_262,A,A,A,True
ProntoQA_263,B,B,B,True
ProntoQA_264,A,A,A,True
ProntoQA_265,B,A,A,False
ProntoQA_266,A,B,B,False
ProntoQA_267,B,B,B,True
ProntoQA_268,B,A,A,False
ProntoQA_269,B,B,B,True
ProntoQA_27,A,C,C,False
ProntoQA_270,B,B,B,True
ProntoQA_271,A,A,A,True
ProntoQA_272,A,A,A,True
ProntoQA_273,A,A,A,True
ProntoQA_274,A,A,A,True
ProntoQA_275,A,A,A,True
ProntoQA_276,B,B,B,True
ProntoQA_277,A,A,A,True
ProntoQA_278,B,B,B,True
ProntoQA_279,A,A,A,True
ProntoQA_28,B,B,B,True
ProntoQA_280,B,B,B,True
ProntoQA_281,A,B,B,False
ProntoQA_282,A,A,A,True
ProntoQA_283,A,A,A,True
ProntoQA_284,A,A,A,True
ProntoQA_285,A,A,A,True
ProntoQA_286,A,A,A,True
ProntoQA_287,A,B,B,False
ProntoQA_288,B,B,B,True
ProntoQA_289,B,B,B,True
ProntoQA_29,B,B,B,True
ProntoQA_290,A,A,A,True
ProntoQA_291,B,B,B,True
ProntoQA_292,A,A,A,True
ProntoQA_293,A,B,B,False
ProntoQA_294,A,B,B,False
ProntoQA_295,A,A,A,True
ProntoQA_296,A,A,A,True
ProntoQA_297,A,B,B,False
ProntoQA_298,A,B,B,False
ProntoQA_299,A,A,A,True
ProntoQA_3,A,A,A,True
ProntoQA_30,A,A,A,True
ProntoQA_300,B,B,B,True
ProntoQA_301,A,A,A,True
ProntoQA_302,A,B,B,False
ProntoQA_303,B,B,B,True
ProntoQA_304,A,A,A,True
ProntoQA_305,A,A,A,True
ProntoQA_306,A,A,A,True
ProntoQA_307,B,A,A,False
ProntoQA_308,A,A,A,True
ProntoQA_309,B,B,B,True
ProntoQA_31,A,A,A,True
ProntoQA_310,A,A,A,True
ProntoQA_311,A,B,B,False
ProntoQA_312,A,A,A,True
ProntoQA_313,A,B,B,False
ProntoQA_314,A,B,B,False
ProntoQA_315,A,A,A,True
ProntoQA_316,B,B,B,True
ProntoQA_317,A,A,A,True
ProntoQA_318,A,C,C,False
ProntoQA_319,A,B,B,False
ProntoQA_32,A,A,A,True
ProntoQA_320,B,A,A,False
ProntoQA_321,A,A,A,True
ProntoQA_322,B,A,A,False
ProntoQA_323,B,A,A,False
ProntoQA_324,A,C,C,False
ProntoQA_325,A,A,A,True
ProntoQA_326,A,A,A,True
ProntoQA_327,A,A,A,True
ProntoQA_328,A,B,B,False
ProntoQA_329,B,A,A,False
ProntoQA_33,B,A,A,False
ProntoQA_330,A,A,A,True
ProntoQA_331,B,B,B,True
ProntoQA_332,A,A,A,True
ProntoQA_333,A,A,A,True
ProntoQA_334,A,A,A,True
ProntoQA_335,A,C,C,False
ProntoQA_336,B,A,A,False
ProntoQA_337,B,B,B,True
ProntoQA_338,B,B,B,True
ProntoQA_339,A,A,A,True
ProntoQA_34,B,A,A,False
ProntoQA_340,A,B,B,False
ProntoQA_341,B,B,B,True
ProntoQA_342,B,A,A,False
ProntoQA_343,B,B,B,True
ProntoQA_344,B,B,B,True
ProntoQA_345,B,B,B,True
ProntoQA_346,B,A,A,False
ProntoQA_347,B,A,A,False
ProntoQA_348,A,A,A,True
ProntoQA_349,A,A,A,True
ProntoQA_35,A,B,B,False
ProntoQA_350,B,B,B,True
ProntoQA_351,A,A,A,True
ProntoQA_352,B,A,A,False
ProntoQA_353,A,A,A,True
ProntoQA_354,B,A,A,False
ProntoQA_355,B,B,B,True
ProntoQA_356,A,B,B,False
ProntoQA_357,A,B,B,False
ProntoQA_358,A,A,A,True
ProntoQA_359,A,B,B,False
ProntoQA_36,A,B,B,False
ProntoQA_360,B,B,B,True
ProntoQA_361,B,B,B,True
ProntoQA_362,A,A,A,True
ProntoQA_363,B,B,B,True
ProntoQA_364,B,B,B,True
ProntoQA_365,A,A,A,True
ProntoQA_366,B,B,B,True
ProntoQA_367,B,B,B,True
ProntoQA_368,A,A,A,True
ProntoQA_369,A,A,A,True
ProntoQA_37,A,B,B,False
ProntoQA_370,A,A,A,True
ProntoQA_371,B,B,B,True
ProntoQA_372,B,B,B,True
ProntoQA_373,A,A,A,True
ProntoQA_374,A,A,A,True
ProntoQA_375,A,A,A,True
ProntoQA_376,A,A,A,True
ProntoQA_377,B,B,B,True
ProntoQA_378,B,B,B,True
ProntoQA_379,A,B,B,False
ProntoQA_38,A,B,B,False
ProntoQA_380,A,A,A,True
ProntoQA_381,A,B,B,False
ProntoQA_382,B,B,B,True
ProntoQA_383,A,B,B,False
ProntoQA_384,A,B,B,False
ProntoQA_385,A,A,A,True
ProntoQA_386,B,B,B,True
ProntoQA_387,A,B,B,False
ProntoQA_388,A,B,B,False
ProntoQA_389,A,A,A,True
ProntoQA_39,B,B,B,True
ProntoQA_390,B,A,A,False
ProntoQA_391,A,B,B,False
ProntoQA_392,A,A,A,True
ProntoQA_393,B,A,A,False
ProntoQA_394,A,A,A,True
ProntoQA_395,B,B,B,True
ProntoQA_396,A,A,A,True
ProntoQA_397,B,B,B,True
ProntoQA_398,B,B,B,True
ProntoQA_399,A,B,B,False
ProntoQA_4,B,A,A,False
ProntoQA_40,A,A,A,True
ProntoQA_400,A,A,A,True
ProntoQA_401,A,B,B,False
ProntoQA_402,A,A,A,True
ProntoQA_403,B,B,B,True
ProntoQA_404,B,B,B,True
ProntoQA_405,A,A,A,True
ProntoQA_406,A,B,B,False
ProntoQA_407,A,A,A,True
ProntoQA_408,B,A,A,False
ProntoQA_409,A,B,B,False
ProntoQA_41,A,A,A,True
ProntoQA_410,B,B,B,True
ProntoQA_411,A,A,A,True
ProntoQA_412,B,B,B,True
ProntoQA_413,B,B,B,True
ProntoQA_414,B,A,A,False
ProntoQA_415,B,B,B,True
ProntoQA_416,B,B,B,True
ProntoQA_417,A,A,A,True
ProntoQA_418,B,B,B,True
ProntoQA_419,A,B,B,False
ProntoQA_42,B,A,A,False
ProntoQA_420,B,B,B,True
ProntoQA_421,B,A,A,False
ProntoQA_422,B,B,B,True
ProntoQA_423,B,B,B,True
ProntoQA_424,A,A,A,True
ProntoQA_425,B,B,B,True
ProntoQA_426,B,A,A,False
ProntoQA_427,A,A,A,True
ProntoQA_428,A,A,A,True
ProntoQA_429,B,B,B,True
ProntoQA_43,A,A,A,True
ProntoQA_430,A,B,B,False
ProntoQA_431,A,B,B,False
ProntoQA_432,B,A,A,False
ProntoQA_433,B,B,B,True
ProntoQA_434,A,A,A,True
ProntoQA_435,A,A,A,True
ProntoQA_436,A,A,A,True
ProntoQA_437,B,B,B,True
ProntoQA_438,B,B,B,True
ProntoQA_439,A,B,B,False
ProntoQA_44,B,B,B,True
ProntoQA_440,A,A,A,True
ProntoQA_441,B,B,B,True
ProntoQA_442,A,B,B,False
ProntoQA_443,B,A,A,False
ProntoQA_444,A,C,C,False
ProntoQA_445,A,B,B,False
ProntoQA_446,B,B,B,True
ProntoQA_447,B,B,B,True
ProntoQA_448,B,B,B,True
ProntoQA_449,B,B,B,True
ProntoQA_45,A,B,B,False
ProntoQA_450,B,B,B,True
ProntoQA_451,B,B,B,True
ProntoQA_452,B,B,B,True
ProntoQA_453,A,A,A,True
ProntoQA_454,A,A,A,True
ProntoQA_455,B,B,B,True
ProntoQA_456,B,B,B,True
ProntoQA_457,B,B,B,True
ProntoQA_458,B,B,B,True
ProntoQA_459,A,A,A,True
ProntoQA_46,A,A,A,True
ProntoQA_460,A,A,A,True
ProntoQA_461,A,A,A,True
ProntoQA_462,A,A,A,True
ProntoQA_463,B,B,B,True
ProntoQA_464,B,C,C,False
ProntoQA_465,B,B,B,True
ProntoQA_466,B,B,B,True
ProntoQA_467,B,B,B,True
ProntoQA_468,B,C,C,False
ProntoQA_469,A,A,A,True
ProntoQA_47,B,A,A,False
ProntoQA_470,B,A,A,False
ProntoQA_471,A,A,A,True
ProntoQA_472,B,B,B,True
ProntoQA_473,A,A,A,True
ProntoQA_474,B,B,B,True
ProntoQA_475,B,B,B,True
ProntoQA_476,A,A,A,True
ProntoQA_477,A,B,B,False
ProntoQA_478,B,B,B,True
ProntoQA_479,B,B,B,True
ProntoQA_48,A,A,A,True
ProntoQA_480,A,A,A,True
ProntoQA_481,A,B,B,False
ProntoQA_482,B,B,B,True
ProntoQA_483,B,B,B,True
ProntoQA_484,A,A,A,True
ProntoQA_485,B,B,B,True
ProntoQA_486,A,A,A,True
ProntoQA_487,A,A,A,True
ProntoQA_488,A,B,B,False
ProntoQA_489,B,B,B,True
ProntoQA_49,B,A,A,False
ProntoQA_490,B,B,B,True
ProntoQA_491,B,B,B,True
ProntoQA_492,A,A,A,True
ProntoQA_493,A,A,A,True
ProntoQA_494,A,B,B,False
ProntoQA_495,A,B,B,False
ProntoQA_496,B,A,A,False
ProntoQA_497,B,B,B,True
ProntoQA_498,B,B,B,True
ProntoQA_499,B,B,B,True
ProntoQA_5,A,A,A,True
ProntoQA_50,B,A,A,False
ProntoQA_500,B,B,B,True
ProntoQA_51,B,A,A,False
ProntoQA_52,A,A,A,True
ProntoQA_53,A,B,B,False
ProntoQA_54,A,A,A,True
ProntoQA_55,A,A,A,True
ProntoQA_56,A,A,A,True
ProntoQA_57,A,A,A,True
ProntoQA_58,B,B,B,True
ProntoQA_59,A,A,A,True
ProntoQA_6,A,A,A,True
ProntoQA_60,B,B,B,True
ProntoQA_61,A,A,A,True
ProntoQA_62,A,A,A,True
ProntoQA_63,A,B,B,False
ProntoQA_64,A,B,B,False
ProntoQA_65,B,B,B,True
ProntoQA_66,B,B,B,True
ProntoQA_67,A,B,B,False
ProntoQA_68,A,C,C,False
ProntoQA_69,A,B,B,False
ProntoQA_7,B,B,B,True
ProntoQA_70,B,A,A,False
ProntoQA_71,B,B,B,True
ProntoQA_72,A,A,A,True
ProntoQA_73,B,B,B,True
ProntoQA_74,A,B,B,False
ProntoQA_75,A,A,A,True
ProntoQA_76,A,A,A,True
ProntoQA_77,B,B,B,True
ProntoQA_78,A,A,A,True
ProntoQA_79,B,B,B,True
ProntoQA_8,B,B,B,True
ProntoQA_80,A,B,B,False
ProntoQA_81,A,A,A,True
ProntoQA_82,A,C,C,False
ProntoQA_83,B,C,C,False
ProntoQA_84,B,A,A,False
ProntoQA_85,B,B,B,True
ProntoQA_86,B,B,B,True
ProntoQA_87,A,B,B,False
ProntoQA_88,A,A,A,True
ProntoQA_89,B,B,B,True
ProntoQA_9,A,A,A,True
ProntoQA_90,B,B,B,True
ProntoQA_91,B,A,A,False
ProntoQA_92,A,A,A,True
ProntoQA_93,B,B,B,True
ProntoQA_94,A,B,B,False
ProntoQA_95,B,B,B,True
ProntoQA_96,B,B,B,True
ProntoQA_97,B,B,B,True
ProntoQA_98,B,B,B,True
ProntoQA_99,B,A,A,False
