id,gt,ans1,ans2,correct
ProntoQA_190,B,A,A,False
ProntoQA_191,B,B,B,True
ProntoQA_192,B,A,A,False
ProntoQA_193,B,A,A,False
ProntoQA_194,B,A,A,False
ProntoQA_195,B,A,A,False
ProntoQA_196,B,B,B,True
ProntoQA_197,B,A,A,False
ProntoQA_198,B,A,A,False
ProntoQA_199,B,A,A,False
ProntoQA_2,A,A,A,True
ProntoQA_20,B,B,B,True
ProntoQA_200,A,B,B,False
ProntoQA_201,B,A,A,False
ProntoQA_202,B,B,B,True
ProntoQA_203,A,A,A,True
ProntoQA_204,B,B,B,True
ProntoQA_205,B,B,B,True
ProntoQA_206,A,B,B,False
ProntoQA_207,B,A,A,False
ProntoQA_208,B,B,B,True
ProntoQA_209,A,A,A,True
ProntoQA_21,A,A,A,True
ProntoQA_210,B,B,B,True
ProntoQA_211,A,A,A,True
ProntoQA_212,A,B,B,False
ProntoQA_213,A,A,A,True
ProntoQA_214,A,B,B,False
ProntoQA_215,B,A,A,False
ProntoQA_216,A,A,A,True
ProntoQA_217,A,A,A,True
ProntoQA_218,A,B,B,False
ProntoQA_219,A,A,A,True
ProntoQA_22,B,B,B,True
ProntoQA_220,B,B,B,True
ProntoQA_221,B,B,B,True
ProntoQA_222,A,A,A,True
ProntoQA_223,B,A,A,False
ProntoQA_224,B,B,B,True
ProntoQA_225,A,A,A,True
ProntoQA_226,B,A,A,False
ProntoQA_227,B,A,A,False
ProntoQA_228,B,A,A,False
ProntoQA_229,A,A,A,True
ProntoQA_23,A,B,B,False
ProntoQA_230,A,A,A,True
ProntoQA_231,B,A,A,False
ProntoQA_232,B,B,B,True
ProntoQA_233,A,A,A,True
ProntoQA_234,A,A,A,True
ProntoQA_235,B,A,A,False
ProntoQA_236,A,A,A,True
ProntoQA_237,B,B,B,True
ProntoQA_238,A,A,A,True
ProntoQA_239,B,B,B,True
ProntoQA_24,A,A,A,True
ProntoQA_240,A,A,A,True
ProntoQA_241,B,A,A,False
ProntoQA_242,A,A,A,True
ProntoQA_243,B,A,A,False
ProntoQA_244,A,B,B,False
ProntoQA_245,A,A,A,True
ProntoQA_246,A,A,A,True
ProntoQA_247,A,B,B,False
ProntoQA_248,A,A,A,True
ProntoQA_249,B,A,A,False
ProntoQA_25,A,A,A,True
ProntoQA_250,A,A,A,True
ProntoQA_251,B,B,B,True
ProntoQA_252,A,A,A,True
ProntoQA_253,A,A,A,True
ProntoQA_254,B,A,A,False
ProntoQA_255,B,A,A,False
ProntoQA_256,B,B,B,True
ProntoQA_257,A,B,B,False
ProntoQA_258,B,B,B,True
ProntoQA_259,B,B,B,True
ProntoQA_26,A,A,A,True
ProntoQA_260,A,B,B,False
ProntoQA_261,A,A,A,True
ProntoQA_262,A,A,A,True
ProntoQA_263,B,B,B,True
ProntoQA_264,A,A,A,True
ProntoQA_265,B,A,A,False
ProntoQA_266,A,B,B,False
ProntoQA_267,B,B,B,True
ProntoQA_268,B,A,A,False
ProntoQA_269,B,B,B,True
ProntoQA_27,A,A,A,True
ProntoQA_270,B,B,B,True
ProntoQA_271,A,A,A,True
ProntoQA_272,A,A,A,True
ProntoQA_273,A,A,A,True
ProntoQA_274,A,A,A,True
ProntoQA_275,A,B,B,False
ProntoQA_276,B,A,A,False
ProntoQA_277,A,A,A,True
ProntoQA_278,B,A,A,False
ProntoQA_279,A,A,A,True
ProntoQA_28,B,A,A,False
ProntoQA_280,B,B,B,True
ProntoQA_281,A,A,A,True
ProntoQA_282,A,A,A,True
ProntoQA_283,A,A,A,True
ProntoQA_284,A,A,A,True
ProntoQA_285,A,A,A,True
ProntoQA_286,A,A,A,True
ProntoQA_287,A,B,B,False
ProntoQA_288,B,A,A,False
ProntoQA_289,B,A,A,False
ProntoQA_29,B,A,A,False
ProntoQA_290,A,A,A,True
ProntoQA_291,B,A,A,False
ProntoQA_292,A,A,A,True
ProntoQA_293,A,A,A,True
ProntoQA_294,A,B,B,False
ProntoQA_295,A,B,B,False
ProntoQA_296,A,A,A,True
ProntoQA_297,A,B,B,False
ProntoQA_298,A,B,B,False
ProntoQA_299,A,B,B,False
ProntoQA_3,A,B,B,False
ProntoQA_30,A,A,A,True
ProntoQA_300,B,B,B,True
ProntoQA_301,A,A,A,True
ProntoQA_302,A,A,A,True
ProntoQA_303,B,A,A,False
ProntoQA_304,A,A,A,True
ProntoQA_305,A,A,A,True
ProntoQA_306,A,A,A,True
ProntoQA_307,B,A,A,False
ProntoQA_308,A,A,A,True
ProntoQA_309,B,B,B,True
ProntoQA_31,A,B,B,False
ProntoQA_310,A,A,A,True
ProntoQA_311,A,B,B,False
ProntoQA_312,A,A,A,True
ProntoQA_313,A,A,A,True
ProntoQA_314,A,A,A,True
ProntoQA_315,A,B,B,False
ProntoQA_316,B,B,B,True
ProntoQA_317,A,A,A,True
ProntoQA_318,A,A,A,True
ProntoQA_319,A,A,A,True
ProntoQA_32,A,B,B,False
ProntoQA_320,B,B,B,True
ProntoQA_321,A,A,A,True
ProntoQA_322,B,A,A,False
ProntoQA_323,B,B,B,True
ProntoQA_324,A,A,A,True
ProntoQA_325,A,C,C,False
ProntoQA_326,A,A,A,True
ProntoQA_327,A,B,B,False
ProntoQA_328,A,A,A,True
ProntoQA_329,B,B,B,True
ProntoQA_33,B,B,B,True
ProntoQA_330,A,A,A,True
ProntoQA_331,B,B,B,True
ProntoQA_332,A,A,A,True
ProntoQA_333,A,A,A,True
ProntoQA_334,A,A,A,True
ProntoQA_335,A,A,A,True
ProntoQA_336,B,B,B,True
ProntoQA_337,B,B,B,True
ProntoQA_338,B,A,A,False
ProntoQA_339,A,A,A,True
ProntoQA_34,B,B,B,True
ProntoQA_340,A,A,A,True
ProntoQA_341,B,A,A,False
ProntoQA_342,B,B,B,True
ProntoQA_343,B,B,B,True
ProntoQA_344,B,A,A,False
ProntoQA_345,B,A,A,False
ProntoQA_346,B,B,B,True
ProntoQA_347,B,B,B,True
ProntoQA_348,A,A,A,True
ProntoQA_349,A,A,A,True
ProntoQA_35,A,B,B,False
ProntoQA_350,B,A,A,False
ProntoQA_351,A,A,A,True
ProntoQA_352,B,A,A,False
ProntoQA_353,A,A,A,True
ProntoQA_354,B,B,B,True
ProntoQA_355,B,B,B,True
ProntoQA_356,A,A,A,True
ProntoQA_357,A,A,A,True
ProntoQA_358,A,A,A,True
ProntoQA_359,A,A,A,True
ProntoQA_36,A,A,A,True
ProntoQA_360,B,B,B,True
ProntoQA_361,B,A,A,False
ProntoQA_362,A,B,B,False
ProntoQA_363,B,B,B,True
ProntoQA_364,B,B,B,True
ProntoQA_365,A,B,B,False
ProntoQA_366,B,A,A,False
ProntoQA_367,B,A,A,False
ProntoQA_368,A,A,A,True
ProntoQA_369,A,B,B,False
ProntoQA_37,A,A,A,True
ProntoQA_370,A,A,A,True
ProntoQA_371,B,B,B,True
ProntoQA_372,B,A,A,False
ProntoQA_373,A,A,A,True
ProntoQA_374,A,A,A,True
ProntoQA_375,A,A,A,True
ProntoQA_376,A,A,A,True
ProntoQA_377,B,B,B,True
ProntoQA_378,B,B,B,True
ProntoQA_379,A,A,A,True
ProntoQA_38,A,A,A,True
ProntoQA_380,A,A,A,True
ProntoQA_381,A,A,A,True
ProntoQA_382,B,B,B,True
ProntoQA_383,A,A,A,True
ProntoQA_384,A,A,A,True
ProntoQA_385,A,A,A,True
ProntoQA_386,B,A,A,False
ProntoQA_387,A,B,B,False
ProntoQA_388,A,A,A,True
ProntoQA_389,A,A,A,True
ProntoQA_39,B,A,A,False
ProntoQA_390,B,B,B,True
ProntoQA_391,A,B,B,False
ProntoQA_392,A,A,A,True
ProntoQA_393,B,A,A,False
ProntoQA_394,A,B,B,False
ProntoQA_395,B,B,B,True
ProntoQA_396,A,B,B,False
ProntoQA_397,B,A,A,False
ProntoQA_398,B,A,A,False
ProntoQA_399,A,A,A,True
ProntoQA_4,B,B,B,True
ProntoQA_40,A,B,B,False
ProntoQA_400,A,A,A,True
ProntoQA_401,A,B,B,False
ProntoQA_402,A,A,A,True
ProntoQA_403,B,A,A,False
ProntoQA_404,B,A,A,False
ProntoQA_405,A,A,A,True
ProntoQA_406,A,A,A,True
ProntoQA_407,A,A,A,True
ProntoQA_408,B,A,A,False
ProntoQA_409,A,B,B,False
ProntoQA_41,A,A,A,True
ProntoQA_410,B,B,B,True
ProntoQA_411,A,A,A,True
ProntoQA_412,B,A,A,False
ProntoQA_413,B,B,B,True
ProntoQA_414,B,B,B,True
ProntoQA_415,B,A,A,False
ProntoQA_416,B,A,A,False
ProntoQA_417,A,A,A,True
ProntoQA_418,B,B,B,True
ProntoQA_419,A,B,B,False
ProntoQA_42,B,B,B,True
ProntoQA_420,B,B,B,True
ProntoQA_421,B,B,B,True
ProntoQA_422,B,A,A,False
ProntoQA_423,B,A,A,False
ProntoQA_424,A,A,A,True
ProntoQA_425,B,B,B,True
ProntoQA_426,B,A,A,False
ProntoQA_427,A,A,A,True
ProntoQA_428,A,A,A,True
ProntoQA_429,B,B,B,True
ProntoQA_43,A,A,A,True
ProntoQA_430,A,A,A,True
ProntoQA_431,A,A,A,True
ProntoQA_432,B,B,B,True
ProntoQA_433,B,B,B,True
ProntoQA_434,A,A,A,True
ProntoQA_435,A,B,B,False
ProntoQA_436,A,A,A,True
ProntoQA_437,B,B,B,True
ProntoQA_438,B,A,A,False
ProntoQA_439,A,A,A,True
ProntoQA_44,B,A,A,False
ProntoQA_440,A,A,A,True
ProntoQA_441,B,A,A,False
ProntoQA_442,A,A,A,True
ProntoQA_443,B,B,B,True
ProntoQA_444,A,B,B,False
ProntoQA_445,A,B,B,False
ProntoQA_446,B,A,A,False
ProntoQA_447,B,B,B,True
ProntoQA_448,B,A,A,False
ProntoQA_449,B,B,B,True
ProntoQA_45,A,A,A,True
ProntoQA_450,B,B,B,True
ProntoQA_451,B,A,A,False
ProntoQA_452,B,C,C,False
ProntoQA_453,A,A,A,True
ProntoQA_454,A,A,A,True
ProntoQA_455,B,A,A,False
ProntoQA_456,B,A,A,False
ProntoQA_457,B,A,A,False
ProntoQA_458,B,A,A,False
ProntoQA_459,A,B,B,False
ProntoQA_46,A,B,B,False
ProntoQA_460,A,A,A,True
ProntoQA_461,A,A,A,True
ProntoQA_462,A,A,A,True
ProntoQA_463,B,A,A,False
ProntoQA_464,B,A,A,False
ProntoQA_465,B,B,B,True
ProntoQA_466,B,A,A,False
ProntoQA_467,B,A,A,False
ProntoQA_468,B,B,B,True
ProntoQA_469,A,A,A,True
ProntoQA_47,B,B,B,True
ProntoQA_470,B,B,B,True
ProntoQA_471,A,A,A,True
ProntoQA_472,B,A,A,False
ProntoQA_473,A,B,B,False
ProntoQA_474,B,A,A,False
ProntoQA_475,B,B,B,True
ProntoQA_476,A,A,A,True
ProntoQA_477,A,B,B,False
ProntoQA_478,B,B,B,True
ProntoQA_479,B,B,B,True
ProntoQA_48,A,A,A,True
ProntoQA_480,A,A,A,True
ProntoQA_481,A,B,B,False
ProntoQA_482,B,A,A,False
ProntoQA_483,B,A,A,False
ProntoQA_484,A,A,A,True
ProntoQA_485,B,A,A,False
ProntoQA_486,A,B,B,False
ProntoQA_487,A,A,A,True
ProntoQA_488,A,A,A,True
ProntoQA_489,B,A,A,False
ProntoQA_49,B,B,B,True
ProntoQA_490,B,B,B,True
ProntoQA_491,B,A,A,False
ProntoQA_492,A,A,A,True
ProntoQA_493,A,A,A,True
ProntoQA_494,A,A,A,True
ProntoQA_495,A,A,A,True
ProntoQA_496,B,A,A,False
ProntoQA_497,B,A,A,False
ProntoQA_498,B,B,B,True
ProntoQA_499,B,B,B,True
ProntoQA_5,A,A,A,True
ProntoQA_50,B,A,A,False
ProntoQA_500,B,B,B,True
ProntoQA_51,B,A,A,False
ProntoQA_52,A,A,A,True
ProntoQA_53,A,A,A,True
ProntoQA_54,A,A,A,True
ProntoQA_55,A,A,A,True
ProntoQA_56,A,B,B,False
ProntoQA_57,A,A,A,True
ProntoQA_58,B,B,B,True
ProntoQA_59,A,A,A,True
ProntoQA_6,A,B,B,False
ProntoQA_60,B,A,A,False
ProntoQA_61,A,A,A,True
ProntoQA_62,A,A,A,True
ProntoQA_63,A,A,A,True
ProntoQA_64,A,B,B,False
ProntoQA_65,B,A,A,False
ProntoQA_66,B,B,B,True
ProntoQA_67,A,A,A,True
ProntoQA_68,A,A,A,True
ProntoQA_69,A,A,A,True
ProntoQA_7,B,B,B,True
ProntoQA_70,B,A,A,False
ProntoQA_71,B,B,B,True
ProntoQA_72,A,A,A,True
ProntoQA_73,B,B,B,True
ProntoQA_74,A,A,A,True
ProntoQA_75,A,A,A,True
ProntoQA_76,A,A,A,True
ProntoQA_77,B,B,B,True
ProntoQA_78,A,A,A,True
ProntoQA_79,B,A,A,False
ProntoQA_8,B,A,A,False
ProntoQA_80,A,A,A,True
ProntoQA_81,A,A,A,True
ProntoQA_82,A,B,B,False
ProntoQA_83,B,A,A,False
ProntoQA_84,B,A,A,False
ProntoQA_85,B,C,C,False
ProntoQA_86,B,A,A,False
ProntoQA_87,A,A,A,True
ProntoQA_88,A,B,B,False
ProntoQA_89,B,A,A,False
ProntoQA_9,A,A,A,True
ProntoQA_90,B,A,A,False
ProntoQA_91,B,B,B,True
ProntoQA_92,A,A,A,True
ProntoQA_93,B,B,B,True
ProntoQA_94,A,A,A,True
ProntoQA_95,B,A,A,False
ProntoQA_96,B,A,A,False
ProntoQA_97,B,A,A,False
ProntoQA_98,B,B,B,True
ProntoQA_99,B,B,B,True
