id,gt,ans1,ans2,correct
ProntoQA_190,B,A,A,False
ProntoQA_191,B,B,B,True
ProntoQA_192,B,A,A,False
ProntoQA_193,B,B,B,True
ProntoQA_194,B,B,B,True
ProntoQA_195,B,B,B,True
ProntoQA_196,B,B,B,True
ProntoQA_197,B,A,A,False
ProntoQA_198,B,A,A,False
ProntoQA_199,B,A,A,False
ProntoQA_2,A,A,A,True
ProntoQA_20,B,B,B,True
ProntoQA_200,A,A,A,True
ProntoQA_201,B,B,B,True
ProntoQA_202,B,A,A,False
ProntoQA_203,A,A,A,True
ProntoQA_204,B,B,B,True
ProntoQA_205,B,B,B,True
ProntoQA_206,A,A,A,True
ProntoQA_207,B,A,A,False
ProntoQA_208,B,B,B,True
ProntoQA_209,A,B,B,False
ProntoQA_21,A,A,A,True
ProntoQA_210,B,A,A,False
ProntoQA_211,A,B,B,False
ProntoQA_212,A,B,B,False
ProntoQA_213,A,A,A,True
ProntoQA_214,A,A,A,True
ProntoQA_215,B,B,B,True
ProntoQA_216,A,A,A,True
ProntoQA_217,A,B,B,False
ProntoQA_218,A,A,A,True
ProntoQA_219,A,B,B,False
ProntoQA_22,B,A,A,False
ProntoQA_220,B,A,A,False
ProntoQA_221,B,A,A,False
ProntoQA_222,A,B,B,False
ProntoQA_223,B,A,A,False
ProntoQA_224,B,A,A,False
ProntoQA_225,A,A,A,True
ProntoQA_226,B,A,A,False
ProntoQA_227,B,B,B,True
ProntoQA_228,B,B,B,True
ProntoQA_229,A,B,B,False
ProntoQA_23,A,B,B,False
ProntoQA_230,A,A,A,True
ProntoQA_231,B,A,A,False
ProntoQA_232,B,A,A,False
ProntoQA_233,A,A,A,True
ProntoQA_234,A,B,B,False
ProntoQA_235,B,B,B,True
ProntoQA_236,A,A,A,True
ProntoQA_237,B,A,A,False
ProntoQA_238,A,A,A,True
ProntoQA_239,B,B,B,True
ProntoQA_24,A,B,B,False
ProntoQA_240,A,A,A,True
ProntoQA_241,B,B,B,True
ProntoQA_242,A,A,A,True
ProntoQA_243,B,B,B,True
ProntoQA_244,A,B,B,False
ProntoQA_245,A,A,A,True
ProntoQA_246,A,B,B,False
ProntoQA_247,A,B,B,False
ProntoQA_248,A,B,B,False
ProntoQA_249,B,B,B,True
ProntoQA_25,A,B,B,False
ProntoQA_250,A,A,A,True
ProntoQA_251,B,B,B,True
ProntoQA_252,A,A,A,True
ProntoQA_253,A,B,B,False
ProntoQA_254,B,A,A,False
ProntoQA_255,B,B,B,True
ProntoQA_256,B,B,B,True
ProntoQA_257,A,A,A,True
ProntoQA_258,B,A,A,False
ProntoQA_259,B,B,B,True
ProntoQA_26,A,A,A,True
ProntoQA_260,A,B,B,False
ProntoQA_261,A,A,A,True
ProntoQA_262,A,A,A,True
ProntoQA_263,B,A,A,False
ProntoQA_264,A,B,B,False
ProntoQA_265,B,B,B,True
ProntoQA_266,A,A,A,True
ProntoQA_267,B,A,A,False
ProntoQA_268,B,B,B,True
ProntoQA_269,B,A,A,False
ProntoQA_27,A,A,A,True
ProntoQA_270,B,B,B,True
ProntoQA_271,A,A,A,True
ProntoQA_272,A,A,A,True
ProntoQA_273,A,A,A,True
ProntoQA_274,A,B,B,False
ProntoQA_275,A,B,B,False
ProntoQA_276,B,A,A,False
ProntoQA_277,A,B,B,False
ProntoQA_278,B,A,A,False
ProntoQA_279,A,B,B,False
ProntoQA_28,B,A,A,False
ProntoQA_280,B,B,B,True
ProntoQA_281,A,A,A,True
ProntoQA_282,A,B,B,False
ProntoQA_283,A,A,A,True
ProntoQA_284,A,B,B,False
ProntoQA_285,A,B,B,False
ProntoQA_286,A,A,A,True
ProntoQA_287,A,B,B,False
ProntoQA_288,B,A,A,False
ProntoQA_289,B,A,A,False
ProntoQA_29,B,B,B,True
ProntoQA_290,A,A,A,True
ProntoQA_291,B,B,B,True
ProntoQA_292,A,A,A,True
ProntoQA_293,A,B,B,False
ProntoQA_294,A,A,A,True
ProntoQA_295,A,B,B,False
ProntoQA_296,A,A,A,True
ProntoQA_297,A,B,B,False
ProntoQA_298,A,B,B,False
ProntoQA_299,A,A,A,True
ProntoQA_3,A,A,A,True
ProntoQA_30,A,A,A,True
ProntoQA_300,B,B,B,True
ProntoQA_301,A,B,B,False
ProntoQA_302,A,B,B,False
ProntoQA_303,B,B,B,True
ProntoQA_304,A,B,B,False
ProntoQA_305,A,A,A,True
ProntoQA_306,A,A,A,True
ProntoQA_307,B,B,B,True
ProntoQA_308,A,A,A,True
ProntoQA_309,B,B,B,True
ProntoQA_31,A,B,B,False
ProntoQA_310,A,A,A,True
ProntoQA_311,A,B,B,False
ProntoQA_312,A,B,B,False
ProntoQA_313,A,A,A,True
ProntoQA_314,A,B,B,False
ProntoQA_315,A,B,B,False
ProntoQA_316,B,B,B,True
ProntoQA_317,A,B,B,False
ProntoQA_318,A,A,A,True
ProntoQA_319,A,B,B,False
ProntoQA_32,A,B,B,False
ProntoQA_320,B,B,B,True
ProntoQA_321,A,A,A,True
ProntoQA_322,B,A,A,False
ProntoQA_323,B,B,B,True
ProntoQA_324,A,A,A,True
ProntoQA_325,A,A,A,True
ProntoQA_326,A,A,A,True
ProntoQA_327,A,B,B,False
ProntoQA_328,A,A,A,True
ProntoQA_329,B,B,B,True
ProntoQA_33,B,B,B,True
ProntoQA_330,A,B,B,False
ProntoQA_331,B,B,B,True
ProntoQA_332,A,A,A,True
ProntoQA_333,A,B,B,False
ProntoQA_334,A,B,B,False
ProntoQA_335,A,B,B,False
ProntoQA_336,B,A,A,False
ProntoQA_337,B,A,A,False
ProntoQA_338,B,B,B,True
ProntoQA_339,A,A,A,True
ProntoQA_34,B,A,A,False
ProntoQA_340,A,A,A,True
ProntoQA_341,B,B,B,True
ProntoQA_342,B,A,A,False
ProntoQA_343,B,B,B,True
ProntoQA_344,B,A,A,False
ProntoQA_345,B,B,B,True
ProntoQA_346,B,B,B,True
ProntoQA_347,B,B,B,True
ProntoQA_348,A,A,A,True
ProntoQA_349,A,A,A,True
ProntoQA_35,A,A,A,True
ProntoQA_350,B,B,B,True
ProntoQA_351,A,B,B,False
ProntoQA_352,B,A,A,False
ProntoQA_353,A,B,B,False
ProntoQA_354,B,B,B,True
ProntoQA_355,B,B,B,True
ProntoQA_356,A,B,B,False
ProntoQA_357,A,C,C,False
ProntoQA_358,A,A,A,True
ProntoQA_359,A,C,C,False
ProntoQA_36,A,A,A,True
ProntoQA_360,B,A,A,False
ProntoQA_361,B,A,A,False
ProntoQA_362,A,B,B,False
ProntoQA_363,B,A,A,False
ProntoQA_364,B,B,B,True
ProntoQA_365,A,B,B,False
ProntoQA_366,B,B,B,True
ProntoQA_367,B,A,A,False
ProntoQA_368,A,A,A,True
ProntoQA_369,A,B,B,False
ProntoQA_37,A,A,A,True
ProntoQA_370,A,B,B,False
ProntoQA_371,B,B,B,True
ProntoQA_372,B,A,A,False
ProntoQA_373,A,A,A,True
ProntoQA_374,A,A,A,True
ProntoQA_375,A,A,A,True
ProntoQA_376,A,A,A,True
ProntoQA_377,B,B,B,True
ProntoQA_378,B,B,B,True
ProntoQA_379,A,B,B,False
ProntoQA_38,A,B,B,False
ProntoQA_380,A,B,B,False
ProntoQA_381,A,C,C,False
ProntoQA_382,B,B,B,True
ProntoQA_383,A,A,A,True
ProntoQA_384,A,B,B,False
ProntoQA_385,A,A,A,True
ProntoQA_386,B,A,A,False
ProntoQA_387,A,A,A,True
ProntoQA_388,A,B,B,False
ProntoQA_389,A,B,B,False
ProntoQA_39,B,B,B,True
ProntoQA_390,B,B,B,True
ProntoQA_391,A,A,A,True
ProntoQA_392,A,A,A,True
ProntoQA_393,B,B,B,True
ProntoQA_394,A,A,A,True
ProntoQA_395,B,A,A,False
ProntoQA_396,A,A,A,True
ProntoQA_397,B,A,A,False
ProntoQA_398,B,A,A,False
ProntoQA_399,A,B,B,False
ProntoQA_4,B,B,B,True
ProntoQA_40,A,B,B,False
ProntoQA_400,A,B,B,False
ProntoQA_401,A,B,B,False
ProntoQA_402,A,B,B,False
ProntoQA_403,B,B,B,True
ProntoQA_404,B,A,A,False
ProntoQA_405,A,B,B,False
ProntoQA_406,A,A,A,True
ProntoQA_407,A,B,B,False
ProntoQA_408,B,A,A,False
ProntoQA_409,A,B,B,False
ProntoQA_41,A,B,B,False
ProntoQA_410,B,B,B,True
ProntoQA_411,A,B,B,False
ProntoQA_412,B,B,B,True
ProntoQA_413,B,B,B,True
ProntoQA_414,B,B,B,True
ProntoQA_415,B,A,A,False
ProntoQA_416,B,A,A,False
ProntoQA_417,A,B,B,False
ProntoQA_418,B,B,B,True
ProntoQA_419,A,B,B,False
ProntoQA_42,B,A,A,False
ProntoQA_420,B,B,B,True
ProntoQA_421,B,A,A,False
ProntoQA_422,B,B,B,True
ProntoQA_423,B,B,B,True
ProntoQA_424,A,A,A,True
ProntoQA_425,B,A,A,False
ProntoQA_426,B,B,B,True
ProntoQA_427,A,B,B,False
ProntoQA_428,A,B,B,False
ProntoQA_429,B,B,B,True
ProntoQA_43,A,A,A,True
ProntoQA_430,A,A,A,True
ProntoQA_431,A,A,A,True
ProntoQA_432,B,B,B,True
ProntoQA_433,B,B,B,True
ProntoQA_434,A,B,B,False
ProntoQA_435,A,A,A,True
ProntoQA_436,A,A,A,True
ProntoQA_437,B,A,A,False
ProntoQA_438,B,B,B,True
ProntoQA_439,A,B,B,False
ProntoQA_44,B,A,A,False
ProntoQA_440,A,B,B,False
ProntoQA_441,B,B,B,True
ProntoQA_442,A,B,B,False
ProntoQA_443,B,A,A,False
ProntoQA_444,A,B,B,False
ProntoQA_445,A,A,A,True
ProntoQA_446,B,B,B,True
ProntoQA_447,B,A,A,False
ProntoQA_448,B,B,B,True
ProntoQA_449,B,B,B,True
ProntoQA_45,A,A,A,True
ProntoQA_450,B,B,B,True
ProntoQA_451,B,B,B,True
ProntoQA_452,B,A,A,False
ProntoQA_453,A,A,A,True
ProntoQA_454,A,A,A,True
ProntoQA_455,B,A,A,False
ProntoQA_456,B,A,A,False
ProntoQA_457,B,B,B,True
ProntoQA_458,B,B,B,True
ProntoQA_459,A,A,A,True
ProntoQA_46,A,A,A,True
ProntoQA_460,A,B,B,False
ProntoQA_461,A,A,A,True
ProntoQA_462,A,A,A,True
ProntoQA_463,B,B,B,True
ProntoQA_464,B,A,A,False
ProntoQA_465,B,B,B,True
ProntoQA_466,B,B,B,True
ProntoQA_467,B,B,B,True
ProntoQA_468,B,B,B,True
ProntoQA_469,A,B,B,False
ProntoQA_47,B,A,A,False
ProntoQA_470,B,B,B,True
ProntoQA_471,A,A,A,True
ProntoQA_472,B,B,B,True
ProntoQA_473,A,B,B,False
ProntoQA_474,B,B,B,True
ProntoQA_475,B,B,B,True
ProntoQA_476,A,A,A,True
ProntoQA_477,A,B,B,False
ProntoQA_478,B,B,B,True
ProntoQA_479,B,B,B,True
ProntoQA_48,A,B,B,False
ProntoQA_480,A,A,A,True
ProntoQA_481,A,A,A,True
ProntoQA_482,B,A,A,False
ProntoQA_483,B,B,B,True
ProntoQA_484,A,B,B,False
ProntoQA_485,B,A,A,False
ProntoQA_486,A,A,A,True
ProntoQA_487,A,A,A,True
ProntoQA_488,A,A,A,True
ProntoQA_489,B,B,B,True
ProntoQA_49,B,B,B,True
ProntoQA_490,B,B,B,True
ProntoQA_491,B,A,A,False
ProntoQA_492,A,A,A,True
ProntoQA_493,A,A,A,True
ProntoQA_494,A,A,A,True
ProntoQA_495,A,A,A,True
ProntoQA_496,B,B,B,True
ProntoQA_497,B,B,B,True
ProntoQA_498,B,B,B,True
ProntoQA_499,B,B,B,True
ProntoQA_5,A,A,A,True
ProntoQA_50,B,A,A,False
ProntoQA_500,B,B,B,True
ProntoQA_51,B,B,B,True
ProntoQA_52,A,A,A,True
ProntoQA_53,A,B,B,False
ProntoQA_54,A,B,B,False
ProntoQA_55,A,A,A,True
ProntoQA_56,A,B,B,False
ProntoQA_57,A,B,B,False
ProntoQA_58,B,B,B,True
ProntoQA_59,A,A,A,True
ProntoQA_6,A,B,B,False
ProntoQA_60,B,A,A,False
ProntoQA_61,A,A,A,True
ProntoQA_62,A,B,B,False
ProntoQA_63,A,A,A,True
ProntoQA_64,A,B,B,False
ProntoQA_65,B,A,A,False
ProntoQA_66,B,B,B,True
ProntoQA_67,A,A,A,True
ProntoQA_68,A,A,A,True
ProntoQA_69,A,A,A,True
ProntoQA_7,B,A,A,False
ProntoQA_70,B,A,A,False
ProntoQA_71,B,B,B,True
ProntoQA_72,A,A,A,True
ProntoQA_73,B,A,A,False
ProntoQA_74,A,B,B,False
ProntoQA_75,A,A,A,True
ProntoQA_76,A,A,A,True
ProntoQA_77,B,A,A,False
ProntoQA_78,A,A,A,True
ProntoQA_79,B,B,B,True
ProntoQA_8,B,A,A,False
ProntoQA_80,A,A,A,True
ProntoQA_81,A,A,A,True
ProntoQA_82,A,B,B,False
ProntoQA_83,B,A,A,False
ProntoQA_84,B,A,A,False
ProntoQA_85,B,B,B,True
ProntoQA_86,B,A,A,False
ProntoQA_87,A,B,B,False
ProntoQA_88,A,B,B,False
ProntoQA_89,B,B,B,True
ProntoQA_9,A,A,A,True
ProntoQA_90,B,A,A,False
ProntoQA_91,B,A,A,False
ProntoQA_92,A,A,A,True
ProntoQA_93,B,B,B,True
ProntoQA_94,A,A,A,True
ProntoQA_95,B,A,A,False
ProntoQA_96,B,A,A,False
ProntoQA_97,B,B,B,True
ProntoQA_98,B,B,B,True
ProntoQA_99,B,B,B,True
